business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
6DCTAExBd7sp92BcAl80Qw,"""Brimfield Bread Oven""",,"""3956 Oh-43, Ste 2""",Kent,OH,44240,41.09719913,-81.34574432,4.5,28,1,Bakeries;Food;Pizza;Restaurants
D3dAx-QW_uuClz4MambeHA,"""La Grande Orange Grocery""",,"""4410 N 40th St""",Phoenix,AZ,85018,33.50231263,-111.9957522,4,783,1,Bakeries;Pizza;American (New);Grocery;Sandwiches;Breakfast & Brunch;Restaurants;Food;Coffee & Tea
JwYpz-K-kZxeWpM1_OEldQ,"""Anton & James""",Ville-Marie,"""1414 Rue Stanley""",MontrÃ©al,QC,H3A 1P7,45.49941032,-73.57405988,4,32,1,Bakeries;Pizza;Salad;Food;Restaurants;Sandwiches
#NAME?,"""Mazzone & Sons Bakery""",Clark-Fulton,"""3519 Clark Ave""",Cleveland,OH,44109,41.4694644,-81.7082967,4,17,1,Bakeries;Restaurants;Food;Pizza;Italian
8pmGz3Lg4f_r7HdDZPa4dQ,"""Payless Pizza #2 and Ribs""",,"""5785 W Tropicana Ave""",Las Vegas,NV,89103,36.0994932,-115.2201335,4,327,1,Barbeque;Food;Pizza;Italian;American (New);American (Traditional);Restaurants;Salad
6bVEM9jD-mpU4WNXcJ9tHA,"""New York Pizza Ribs & Wings""",Westside,"""1000 S Torrey Pines Dr""",Las Vegas,NV,89107,36.16011888,-115.2348516,4,86,1,Barbeque;Pizza;Food Delivery Services;Event Planning & Services;Chicken Wings;Restaurants;Italian;Caterers;Food
KeIqRb20ZvobfdZoFVYhRg,"""Chez Vincent""",,"""327 Rue Saint-Laurent O""",Longueuil,QC,J4H 1M6,45.5360308,-73.5081747,3,3,1,Barbeque;Pizza;Restaurants;Burgers;Seafood
UVjCWIculD3U4j6gkHHJ6Q,"""Pasquale's Restaurant & Pub""",,"""1741 Gold Hill Rd, Ste 100""",Fort Mill,SC,29708,35.0603452,-80.9931779,4.5,37,1,Bars;American (New);Italian;Restaurants;American (Traditional);Pizza;Nightlife;Sports Bars;Sandwiches;Pubs
_6n27rKvvDiPzWjcF24onA,"""56 Kitchen""",,"""33587 Aurora Rd""",Solon,OH,44139,41.3864229,-81.440083,4.5,91,1,Bars;American (New);Nightlife;Pizza;Restaurants
9X1QIzD58XjFuXT3sV7moA,"""Tavern Six""",,"""7592 Chardon Rd""",Kirtland,OH,44094,41.58350453,-81.37127933,4,51,1,Bars;American (New);Nightlife;Restaurants;Pizza
q6BzQz426uH6rB7bmZvexQ,"""la Cappella""",,"""1041 Freeport Rd""",Pittsburgh,PA,15238,40.48818638,-79.88544064,3,43,0,Bars;American (Traditional);Nightlife;Beer;Wine & Spirits;Italian;Fast Food;Pizza;Restaurants;Food
GnJwQObGXwR7Sly6Bul0EQ,"""Aces Grille - North Ridgeville""",,"""32650 Lorain Rd""",North Ridgeville,OH,44039,41.3837248,-81.9795023,2.5,41,1,Bars;Beer Bar;American (Traditional);Restaurants;American (New);Pizza;Nightlife;Arts & Entertainment
46UHF46E1z-W2dOmhv-Fng,"""PT's""",Westside,"""739 S Rainbow Blvd""",Las Vegas,NV,89145,36.1651692,-115.244802,2.5,39,1,Bars;Breakfast & Brunch;Sports Bars;Restaurants;American (New);Nightlife;Pubs;Pizza
D2ojX9bvE0_-aIj9BhdZZA,"""300 East""",South End,"""300 East Blvd""",Charlotte,NC,28203,35.2105533,-80.8566726,4,552,1,Bars;Breakfast & Brunch;Wine Bars;Nightlife;American (New);Sandwiches;Seafood;Pizza;Restaurants
7g-r_uS61rNomPlOKSUkAA,"""The Roo Bar & Grill""",,"""699 Oneil Blvd""",McKeesport,PA,15132,40.351353,-79.830586,3,3,1,Bars;Burgers;Restaurants;Pizza;Nightlife
63Qj5E-GzHJ6vhjhGR4XDw,"""Ringer Wings, Pizza & Sliders""",The Strip,"""3667 Las Vegas Blvd S""",Las Vegas,NV,89109,36.10940478,-115.1729815,3,52,1,Bars;Chicken Wings;American (Traditional);Pizza;Nightlife;Burgers;Restaurants;Sports Bars
bzGnAIe9OiBHGWJE-dZ_8g,"""Centro Pizza""",Scarborough,"""286 Markham Road""",Toronto,ON,M1J 3G1,43.7461798,-79.2201882,2,7,1,Bars;Chicken Wings;Pizza;Restaurants;Nightlife
vFTKENEf3AxbodEshK5W2A,"""Brando's Sportsbar""",Southwest,"""3725 Blue Diamond Rd""",Las Vegas,NV,89139,36.0384623,-115.1935023,4,112,1,Bars;Chicken Wings;Sports Bars;Restaurants;Pizza;Nightlife
M-5I4Wwa79lXsYlJnzDwgg,"""Zesto Resto Bar & Grill""",Ville-Marie,"""690 Rue Sainte-Catherine""",MontrÃ©al,QC,H3B 1B9,45.5027272,-73.5700736,2.5,26,0,Bars;Desserts;Sports Bars;Pizza;Restaurants;Food;Sandwiches;Breakfast & Brunch;Diners;Nightlife
eoyvbnRYQe-z85e8Rc6vAg,"""Grotto Ristorante""",Downtown,"""129 E Fremont St""",Las Vegas,NV,89101,36.170349,-115.144946,4,425,1,Bars;Food;Italian;Pizza;American (Traditional);Restaurants;Nightlife;Beer;Wine & Spirits
u2NsBZp8Se_65rs6ydI0NQ,"""The Rusty Onion""",,"""6654 Carmel Rd""",Charlotte,NC,28226,35.085973,-80.847225,3.5,123,1,Bars;Food;Nightlife;Beer;Wine & Spirits;Pubs;Restaurants;Pizza
D5yJPWeNdwH2SiRw5jH4gw,"""Wow Wing House""",,"""1380 Major Mackenzie Drive E, Unit G1""",Richmond Hill,ON,L4B,43.8797893,-79.3958599,2.5,5,0,Bars;Food;Pubs;Pizza;Sports Bars;Chicken Wings;American (Traditional);Sandwiches;Nightlife;Restaurants
esz0JJh3_5kkeIiunOlN0w,"""Tailgaters and Il Primo""",,"""10146 W Lake Pleasant Pkwy""",Peoria,AZ,85382,33.6783247,-112.2768177,3,118,1,Bars;Food;Restaurants;Pizza;Desserts;Sports Bars;Nightlife
#NAME?,"""The Ivy""",,"""1890 W Germann Rd, Ste 1""",Chandler,AZ,85286,33.2762744,-111.8750213,4,242,1,Bars;Greek;Wine Bars;Pizza;Nightlife;Mediterranean;Restaurants;Lounges
LIIZ-Mjqj2da2YigHy73Jw,"""Eddie's Pizza And Lounge""",,"""1250 E Apache Blvd""",Tempe,AZ,85281,33.4150348,-111.9184724,2.5,28,0,Bars;Hookah Bars;Nightlife;Vegan;Pizza;Restaurants
H9QvGwjFPnUULD0y8i7FkQ,"""Prosciutto's Pizzeria & Pub""",,"""20920 Torrence Chapel Rd""",Cornelius,NC,28031,35.488581,-80.874231,3.5,88,1,Bars;Italian;Nightlife;Pizza;Pubs;Restaurants
A7f8lp2v3PK2sH2JHzX9YA,"""Un Autre Restaurant""",Plateau-Mont-Royal,"""200 Rue Saint-Viateur Ouest""",MontrÃ©al,QC,H2T 2L5,45.5232447,-73.6010325,4.5,14,1,Bars;Italian;Pizza;Nightlife;Restaurants
WPV0ucYjnb2HOrNxSopv6A,"""Hawthorne's NY Pizza & Bar""",Elizabeth,"""1701 E 7th St""",Charlotte,NC,28204,35.21582,-80.821622,4,167,1,Bars;Italian;Restaurants;Nightlife;Pizza
N1Gdq44mY5c7NEazhXeKZA,"""Play Pizzeria & Pub""",,"""15420 Bayview Avenue""",Aurora,ON,L4G 7V5,44.00948,-79.4448529,4,13,1,Bars;Italian;Restaurants;Pizza;Pubs;Nightlife
7odNqxZDSR6ZVgxjp2r39A,"""Mezzo""",Downtown,"""942 Penn Ave, Fl 2""",Pittsburgh,PA,15222,40.443983,-79.9964184,4,54,1,Bars;Italian;Wine Bars;Nightlife;Restaurants;Pizza
F4zvnOsgjEV9aVbKqBYRng,"""4one4 Pizza""",,"""414 S Mill Ave, Ste 118""",Tempe,AZ,85281,33.4259647,-111.9402513,3.5,129,1,Bars;Karaoke;Pubs;Italian;Nightlife;Restaurants;Pizza
Ks2vZq0qCpPQfTnXrZWVBw,"""Euro Pizza Cafe""",,"""12645 N Saguaro Blvd, Ste 11""",Fountain Hills,AZ,85268,33.60122634,-111.715564,3.5,149,1,Bars;Mediterranean;Nightlife;Restaurants;Pizza
ug_NBv4W_5fZf3hi2h2U_w,"""Stratengers Bar & Restaurant""",Leslieville,"""1130 Queen Street E""",Toronto,ON,M4M 1L1,43.6625454,-79.3348058,3.5,55,1,Bars;Nightlife;American (New);Restaurants;Pubs;Canadian (New);Pizza;Dive Bars;Indian
iE2GBLT00db-qEHye-Jztg,"""Boston Pizza""",,"""270 N Service Road""",Oakville,ON,L6M 2R8,43.4472108,-79.7029425,3,11,1,Bars;Nightlife;Burgers;Pizza;Restaurants;Sandwiches
5keoVVM81g-nJw0Zdpl1nA,"""Evel Pie""",Downtown,"""508 Fremont St""",Las Vegas,NV,89101,36.1692398,-115.1400789,4.5,258,1,Bars;Nightlife;Italian;Pizza;Restaurants
kDu6EvknXAygJf1KSfwhUA,"""Bella Vita Italian Grille & Pizzeria""",,"""420 Gammon Pl""",Madison,WI,53719,43.0594911,-89.5013593,3,16,0,Bars;Nightlife;Pizza;Italian;Lounges;Restaurants
eDuQMHorChFKUu1Au-xhjg,"""Doc's Place""",Shadyside,"""5442 Walnut St""",Pittsburgh,PA,15232,40.4509182,-79.9338159,3,19,0,Bars;Nightlife;Pizza;Restaurants
gxy5B_IhNpRFqobsffO0Tw,"""Hawthorne's NY Pizza & Bar""",,"""6215 Old Post Rd, Ste 101""",Charlotte,NC,28212,35.1787866,-80.7571822,3,8,1,Bars;Nightlife;Restaurants;Pizza
MtSEQlqTj3Pup-wBY-dKfA,"""1897 Market""",,"""5501 Josh Birmingham Pkwy""",Charlotte,NC,28208,35.2214228,-80.9437985,3.5,268,1,Bars;Nightlife;Sandwiches;Beer;Wine & Spirits;Pizza;Restaurants;Food;Convenience Stores
ttwba0MugfWyfGB9HH6fMQ,"""Danny Boys Pizza""",,"""24129 Lorain Rd""",North Olmsted,OH,44070,41.4290751,-81.8896883,3,24,1,Bars;Nightlife;Sandwiches;Salad;Pizza;Italian;Restaurants
PuytdMfre748Xfby1Hx9Wg,"""Rumerz Sports Bar & Grill""",Brighton Heights,"""1216 Woods Run Ave""",Pittsburgh,PA,15212,40.4765686,-80.0306174,4.5,4,1,Bars;Nightlife;Sandwiches;Sports Bars;Pizza;Pubs;Restaurants;American (Traditional)
mDiFWhywAziq9SKnj6am_Q,"""Ziggys IL Posto""",,"""9832 N 7th St, Ste 4""",Phoenix,AZ,85020,33.5763074,-112.065576,4,162,1,Bars;Nightlife;Seafood;Italian;Restaurants;Pizza
zYb4kj2R54R2YPeNm829BA,"""Sauce Italian Bistro & Bar""",,"""721 Mall Ring Cir""",Henderson,NV,89014,36.069818,-115.044513,3.5,247,0,Bars;Nightlife;Sports Bars;Restaurants;Food;Food Delivery Services;Pizza;Italian
KPsu_1Q9XYRKWs_ZBTtlTg,"""Sky Lounge""",The Strip,"""3745 S Las Vegas Blvd""",Las Vegas,NV,89109,36.1065949,-115.1709543,2.5,6,1,Bars;Pizza;Lounges;Restaurants;Nightlife
9TO5Tl9SeFV-yldR2eZeBg,"""Parkway Tavern""",,"""4733 William Penn Hgwy""",Monroeville,PA,15146,40.432159,-79.7300601,3.5,6,0,Bars;Pizza;Nightlife;American (Traditional);Restaurants
nlrUUtIO0s0a6umCE55prA,"""Mulberry's""",West Bank,"""2316 Mulberry Ave""",Cleveland,OH,44113,41.4948485,-81.7080677,4,10,1,Bars;Pizza;Nightlife;Restaurants;Sports Clubs;Active Life;Sports Bars
VR7vnIP0rg1teDUVp6L0qA,"""NÂ° 900""",Notre-Dame-de-GrÃ¢ce,"""5611 Avenue de Monkland""",MontrÃ©al,QC,H4A 1E2,45.47555179,-73.62304162,3.5,11,1,Bars;Pizza;Nightlife;Restaurants;Wine Bars
DC3Uyai-vCCUgMmMvLESlw,"""Home Plate Grill & Bar""",Southwest,"""4785 Blue Diamond Rd""",Las Vegas,NV,89139,36.032924,-115.205633,4,108,0,Bars;Pizza;Nightlife;Sports Bars;American (Traditional);Restaurants
YsxyAYrg2LdMvf7nhp39Ow,"""Dahmen's Pizza Place""",,"""6654 Mineral Point Rd""",Madison,WI,53705,43.0609491,-89.4968068,3.5,20,0,Bars;Pizza;Nightlife;Sports Bars;Restaurants
D6SCh4BwNb52wZIqXdS4JQ,"""Esquire Lounge""",,"""106 N Walnut St""",Champaign,IL,61820,40.116597,-88.242292,4,110,1,Bars;Pizza;Pool Halls;Nightlife;Beer;Wine & Spirits;Lounges;American (Traditional);Food;Restaurants
p4jRa3qzDJtV-hSjcuNUag,"""Pi Coal Fired Pizza""",South Side,"""1707 E Carson St""",Pittsburgh,PA,15203,40.429111,-79.981628,3.5,28,0,Bars;Pizza;Restaurants;Nightlife
oxig-TT9V2QttAvRqa5WNA,"""Buckhead Saloon""",South Side,"""225 W Station Sq Dr""",Pittsburgh,PA,15219,40.43430854,-80.00625055,2.5,69,1,Bars;Restaurants;Event Planning & Services;Nightlife;Sports Bars;Party & Event Planning;Tapas/Small Plates;Pizza;American (Traditional)
dey9f3eKHsa1SjhAStsurw,"""Baraza""",,"""Echterdinger Str. 85""",Filderstadt,BW,70794,48.6767266,9.204601907,3.5,6,0,Bars;Restaurants;Food;Italian;Cafes;Nightlife;Pizza;Coffee & Tea
Vd6FVCKq0bHqVneb0DjTnw,"""Zaza Espresso Bar""",Wychwood,"""775 Saint Clair Avenue W""",Toronto,ON,M6C 1B7,43.6808761,-79.4290026,3.5,15,1,Bars;Restaurants;Ice Cream & Frozen Yogurt;Nightlife;Cafes;Food;Coffee & Tea;Pizza
cZAU9Gs-rIv8DvsVp3qUTw,"""Cousin Vinny""",,"""8267 W Lake Pleasant Pkwy""",Peoria,AZ,85382,33.6690879,-112.2386488,3.5,61,1,Bars;Restaurants;Nightlife;Italian;Pizza
OhTsSYXoD4Poc14JrjIhBw,"""Roma Italian Restaurant and Pizzeria""",,"""8350 Perry Hwy""",Pittsburgh,PA,15237,40.5583596,-80.0395939,3.5,24,1,Bars;Restaurants;Nightlife;Pizza;Italian
9erZGKcy5FmPVAsSVsFmpA,"""Brass Taps Pizza Pub""",Cabbagetown,"""221 Carlton St""",Toronto,ON,M5A 2L2,43.6640304,-79.3691187,3,5,0,Bars;Restaurants;Nightlife;Pizza;Pubs
GGvjkKM74UnOh2NyvwTLZQ,"""Jjanga Fusion Pocha""",Westside,"""6145 W Sahara Ave, St 1""",Las Vegas,NV,89146,36.1429443,-115.2265555,4.5,16,0,Bars;Restaurants;Nightlife;Pizza;Soup;Karaoke;Asian Fusion
CDfwYmSPggcqlHay1Xa-TQ,"""Kerry's Sports Pub Pizza & Grill""",Northwest,"""3520 N Rancho Dr""",Las Vegas,NV,89130,36.2234468,-115.2173307,3,7,1,Bars;Restaurants;Nightlife;Sports Bars;Pizza
DUQxjfbYLtg5lhAJ1K94Hw,"""Flyght Bar and Lounge""",,"""142 Lincoln Sq""",Urbana,IL,61801,40.1112511,-88.2071812,4.5,3,0,Bars;Restaurants;Pizza;Cocktail Bars;Nightlife;Salad;Lounges
v8qw502wtQEGpQfMhCVW9w,"""Trolley Stop Inn""",,"""6247 Library Rd""",Bethel Park,PA,15102,40.2933856,-80.0302913,2.5,19,1,Bars;Restaurants;Pizza;Pubs;Nightlife
ybBXNZeUkjE_wGFcaKmoLg,"""Melrose""",Rosemont-La Petite-Patrie,"""6548 Boulevard Saint-Laurent""",MontrÃ©al,QC,H2S 3C6,45.5309063,-73.6102742,3,3,1,Bars;Restaurants;Pubs;Beer;Wine & Spirits;Comfort Food;Food;Nightlife;Italian;Pizza
e69v6hfCkr25M5DaLSS8CQ,"""Long Wongs""",,"""7415 W Thomas Rd""",Phoenix,AZ,85033,33.47971658,-112.219321,1.5,45,1,Bars;Restaurants;Sports Bars;Chicken Wings;Nightlife;American (Traditional);Pizza
Ztxt_MlKgkTLG2-yi_pMrA,"""Roses New York""",,"""13130 Yonge Street, Unit 10""",Richmond Hill,ON,L4E 2T3,43.9475646,-79.4558721,2,3,1,Bars;Salad;Hookah Bars;Nightlife;Sports Bars;Pizza;Sandwiches;Persian/Iranian;Fast Food;Restaurants
uz8ISWdE0OSJBjArw4P4Og,"""Mellow Mushroom""",Uptown,"""255 W Martin Luther King Blvd""",Charlotte,NC,28202,35.22586106,-80.84771231,3,162,1,Bars;Sandwiches;Pizza;Restaurants;Salad;Nightlife;Gluten-Free
k9wv5-0u8q4S75MIaTX6aA,"""Echo Tap & Grill""",Capitol,"""554 W Main St""",Madison,WI,53703,43.0682028,-89.3914096,3.5,91,1,Bars;Sports Bars;Nightlife;American (Traditional);Dive Bars;Restaurants;Pizza
6sheMoVcv6xrs1E7-bNPZQ,"""Tailgaters and Il Primo Pizza & Wings""",,"""15529 W Bell Rd""",Surprise,AZ,85374,33.6368013,-112.3968142,3.5,33,1,Bars;Sports Bars;Nightlife;Pizza;Burgers;Sandwiches;Restaurants
MhINNBBwzGn4-n_YI67wog,"""MVP Bar Sportif""",Ville-Marie,"""200 Rue Sainte-Catherine E""",MontrÃ©al,QC,H2X 1L4,45.511787,-73.561947,3,26,1,Bars;Tex-Mex;Pizza;Sports Bars;Nightlife;Restaurants
vjlnj2qGXOQrLVLaCCF_mw,"""Desert Rose Pizza & Gastropub""",,"""6729 N 57th Dr""",Glendale,AZ,85301,33.53613534,-112.1825162,3.5,160,1,Bars;Tobacco Shops;Shopping;Restaurants;Pizza;Sports Bars;Nightlife;Gastropubs
dWrezcuIAO-Ckx1W0gu5jg,"""Parma By Chef Marc""",,"""7591 W Washington Ave, Ste 110""",Las Vegas,NV,89128,36.18082422,-115.2589672,4,387,0,Bars;Wine Bars;Pizza;Restaurants;Nightlife;Italian
Mul_BVwcnhqmp2h_7QFepQ,"""La Bocca Urban Pizzeria + Wine Bar""",,"""699 S Mill Ave""",Tempe,AZ,85281,33.42358497,-111.9397635,4,670,1,Bars;Wine Bars;Restaurants;Nightlife;Mediterranean;Pizza
0859wfd1BQHG46Zpwhc0ZQ,"""Oven + Vine""",,"""14 W Vernon Ave""",Phoenix,AZ,85003,33.474235,-112.074605,4.5,224,1,Bars;Wine Bars;Restaurants;Pizza;American (New);Nightlife
v7ZFEEqJBg_r8NCwHRP_2A,"""Bistro Divino""",Downtown,"""241 W Charleston Blvd""",Las Vegas,NV,89102,36.1582642,-115.1579672,4.5,3,0,Bars;Wine Bars;Restaurants;Pizza;Nightlife
gU9_PUEdOOoBaSM49SRObg,"""Parry's Pizzeria & Bar""",,"""6851 Northlake Mall Dr""",Charlotte,NC,28216,35.352549,-80.851181,3.5,15,1,Beer Bar;Nightlife;Pizza;Bars;Restaurants
4f1zK0LmCcpB-qad0KdlxQ,"""IVP Bar & Grill""",South Side,"""2126 E Carson St""",Pittsburgh,PA,15203,40.4283706,-79.975108,2,9,0,Beer;Wine & Spirits;Bars;Food;Pizza;Nightlife;Restaurants
g8adhQQp3NDCA6GcHJ7szQ,"""Modern Grove""",,"""1958 E Brown Rd, Ste 103""",Mesa,AZ,85203,33.4374883,-111.7886145,3.5,109,0,Beer;Wine & Spirits;Breakfast & Brunch;Pizza;American (New);Restaurants;Burgers;Food
8EvgKu_VpVXJ0KUvrxS7BA,"""Sardella's Pizza & Wings""",,"""18631 N 19th Ave""",Phoenix,AZ,85027,33.65530526,-112.0982402,3.5,104,1,Beer;Wine & Spirits;Chicken Wings;Pizza;Food;Italian;Restaurants
93FVxoipAIYG07gisMOQhw,"""Zappone's Italian Bistro""",,"""1652 N Higley Rd, Ste 103""",Gilbert,AZ,85234,33.380516,-111.724395,4,269,1,Beer;Wine & Spirits;Food;Italian;Salad;Restaurants;Caterers;Sandwiches;Event Planning & Services;Seafood;Pizza
SuMi4hxed5qk-M8IklFg8Q,"""BJ's Restaurant & Brewhouse""",,"""8970 Covenant Ave""",Pittsburgh,PA,15237,40.5701377,-80.02285088,3,208,1,Beer;Wine & Spirits;Food;Nightlife;Pubs;Bars;Breweries;American (New);Pizza;Restaurants
7K8XwCNaNhYYpg59DQqguw,"""1815 Tavern""",,"""170 S Chillicothe Rd""",Aurora,OH,44202,41.312579,-81.346062,4,35,1,Beer;Wine & Spirits;Food;Restaurants;American (New);Pizza;Diners;Salad
YTyAiyMYjJrsLqf8ErsRzg,"""Rudy's Subs""",,"""3942 William Penn Hwy""",Monroeville,PA,15146,40.4376209,-79.7758463,4,30,1,Beer;Wine & Spirits;Food;Restaurants;Sandwiches;Pizza
EW90_lZ7E2RKT9Y-NGSVMw,"""Rosecliff Tavern""",,"""4040 Monroeville Blvd""",Monroeville,PA,15146,40.4349945,-79.7690818,3.5,28,1,Beer;Wine & Spirits;Nightlife;Pubs;Restaurants;American (Traditional);Pizza;Food;Bars
0_aeYE2-VbsZts_UpILgDw,"""Lazy Dog Restaurant & Bar""",South Summerlin,"""1725 Festival Plz Dr, Ste A2""",Las Vegas,NV,89135,36.15283146,-115.3338668,4,893,1,Beer;Wine & Spirits;Pizza;American (New);Nightlife;Restaurants;Bars;Food
XsYLY9LLaFB45MW88AyUHg,"""Caliente Restaurant""",,"""Rt 8""",Hampton Township,PA,15101,40.59294295,-79.94637148,3,54,1,Beer;Wine & Spirits;Pizza;Restaurants;Food
Erj_jPPdF3IupgNS1Yfm4w,"""Bentley's Bar and Grill""",Southeast,"""2640 E Sunset Rd""",Las Vegas,NV,89120,36.07191177,-115.1140028,3,33,1,Beer;Wine & Spirits;Pizza;Restaurants;Food;American (Traditional);Bars;Sports Bars;Nightlife
y8zlR75tcmvkg49dqdLGDg,"""Sauce Pizza and Wine""",,"""25 E Camelback Rd""",Phoenix,AZ,85012,33.50893511,-112.0720015,4,85,1,Beer;Wine & Spirits;Restaurants;Pizza;Food;Italian
WDKTg468bkRPW0LqbAZfmg,"""Sugar Factory""",Southeast,"""6605 S Las Vegas Blvd, Ste 145""",Las Vegas,NV,89119,36.0687779,-115.1768402,3.5,293,0,Brasseries;Restaurants;American (New);Candy Stores;Specialty Food;Pizza;Burgers;Food
1KRnx1P4gYlkpmezGTERaA,"""Touch Supper Club""",Ohio City,"""2710 Lorain Ave""",Cleveland,OH,44113,41.4836497,-81.7051201,3.5,103,1,Breakfast & Brunch;Bars;Pizza;Restaurants;Lounges;American (New);Nightlife
SbqlNhbtfW6Wyj61vyWxUg,"""Boccone Pronto""",,"""6301 Silver Dart Drive""",Mississauga,ON,L5P 1B2,43.67979967,-79.6119215,2,20,1,Breakfast & Brunch;Coffee & Tea;Food;Restaurants;Pizza;Canadian (New)
_JO4bxQ9hRX-42XFMlpyKA,"""Mirage Grill & Lounge""",Willowdale,"""4841 Yonge Street""",North York,ON,M2N 5X2,43.7620338,-79.4109556,3,46,0,Breakfast & Brunch;Desserts;Restaurants;American (Traditional);Canadian (New);Pizza;Food
4zHwXpQswfB9_j7X-zw7rA,"""Pita Island""",,"""1042 N Higley Rd, Ste 103""",Mesa,AZ,85205,33.4346352,-111.7196083,4.5,69,0,Breakfast & Brunch;Food;Mediterranean;Restaurants;Pizza;Falafel;Greek;Beer;Wine & Spirits
in3zjiaLpNzr9G3K35gAJQ,"""Vincent Market Bistro""",,"""3930 E Camelback Rd""",Phoenix,AZ,85018,33.5104384,-111.9962604,4.5,171,1,Breakfast & Brunch;French;Pizza;Restaurants
lf-H2l65FE0oluEco-m4KA,"""New York Cafe""",Riverdale,"""757 Broadview Avenue""",Toronto,ON,M4K 2P6,43.6760389,-79.3586501,3.5,36,1,Breakfast & Brunch;Greek;Restaurants;Pizza;Burgers
yNp0ybYo07JQWlmdz1K4Cw,"""Players On Madison""",,"""14523 Madison Ave""",Lakewood,OH,44107,41.4769739,-81.7968365,3.5,77,0,Breakfast & Brunch;Italian;Food;Grocery;American (New);Pizza;Restaurants
MwDZA24iThGtwgVMkVD-Ow,"""Dino's Place""",,"""5119 Mayfield Rd""",Lyndhurst,OH,44124,41.5198759,-81.4957068,4.5,7,0,Breakfast & Brunch;Italian;Pizza;Restaurants
OyiOg9GYKzHI19EbnWqL8A,"""Hey Lucy""",The Annex,"""440 Bloor Street W.""",Toronto,ON,M5S 1X5,43.6658099,-79.408497,3,94,0,Breakfast & Brunch;Nightlife;Restaurants;Sandwiches;Pizza;Bars;Italian
YZoCp2VEeQBHVivrC5G0CA,"""PT's""",Spring Valley,"""9435 W Tropicana Ave, Ste 108""",Las Vegas,NV,89147,36.0991195,-115.2999582,3.5,16,1,Breakfast & Brunch;Pizza;Bars;Nightlife;Restaurants;Pubs;American (Traditional)
ataRn8s6owt3SObGajp4KQ,"""Brooklyn South Pizzeria""",,"""19400 Jetton Rd, Ste 201""",Cornelius,NC,28031,35.4765931,-80.8929185,3.5,75,1,Breakfast & Brunch;Pizza;Beer;Wine & Spirits;Italian;Restaurants;Event Planning & Services;Food;Caterers
3DGtOhtb6jNdRs9T9gH9WA,"""Universel""",Plateau-Mont-Royal,"""3630 Rue Saint-Denis""",MontrÃ©al,QC,H2X 3L7,45.517861,-73.570044,4,115,1,Breakfast & Brunch;Pizza;Burgers;Seafood;Restaurants;American (Traditional)
R19oiRejCcgRzbeYz2UQig,"""City Oven""",Banksville,"""3025 Banksville Rd""",Pittsburgh,PA,15216,40.400967,-80.0425457,4,10,0,Breakfast & Brunch;Pizza;Food Stands;Restaurants;Sandwiches
5Ro4an5IOaDEb3UJRxOkeg,"""Mikes""",Rosemont-La Petite-Patrie,"""2570 Boulevard Rosemont""",MontrÃ©al,QC,H1Y 1K7,45.5472458,-73.585275,2.5,3,1,Breakfast & Brunch;Pizza;Noodles;Restaurants
Tr4FzADbgRsFj0LjyAM0Tg,"""Restaurant Mistinguette""",Ahuntsic-Cartierville,"""1558 Rue Fleury E""",MontrÃ©al,QC,H2C 1S6,45.5633293,-73.6559395,3.5,5,0,Breakfast & Brunch;Pizza;Restaurants
6kMw9V2kNvLDmabJ83Mnig,"""Restaurant Bar Normandin""",,"""1510 Rue Principale""",Sainte-Julie,QC,J3E 1W6,45.5964698,-73.3348476,3.5,3,1,Breakfast & Brunch;Pizza;Restaurants
9CrmekByIHaEiKx7B0hAfg,"""McGill Pizza""",Plateau-Mont-Royal,"""625 Rue Milton""",MontrÃ©al,QC,H2X 1A1,45.5070831,-73.5762515,3.5,25,1,Breakfast & Brunch;Pizza;Restaurants
QaFhHwtJf64AZIzqAujFxw,"""Joe & Pie Cafe Pizzeria""",,"""5474 Campbells Run Rd""",Pittsburgh,PA,15205,40.44620638,-80.15802048,1.5,3,1,Breakfast & Brunch;Pizza;Restaurants;Burgers
vkOvleiw5wTqGGi_-aTZ_w,"""Les Voltigeurs Restaurant""",Laval,"""305 Boulevard Sainte-Rose""",Laval,QC,H7L 1M5,45.6112158,-73.7925582,2.5,5,1,Breakfast & Brunch;Pizza;Sandwiches;Greek;Restaurants;Food;Steakhouses;Italian;Delicatessen;Barbeque
VAHzYaJ5IHjhyONndhqilA,"""Smoothie Run - Gilbert""",,"""1633 S Higley Rd, Ste 101""",Gilbert,AZ,85295,33.3207995,-111.7205258,2.5,19,1,Breakfast & Brunch;Restaurants;Juice Bars & Smoothies;Pizza;Sandwiches;Salad;Food
os1xgkwt2SG8ezyPm--VDQ,"""Como Pizzeria""",,"""577 Boulevard Taschereau""",La Prairie,QC,J5R 1V4,45.411674,-73.492654,4,23,1,Breakfast & Brunch;Restaurants;Pizza
tDV2oFNTGrUWAkxYCqP0jw,"""A Slice of Chicago At the Inn Zone""",Anthem,"""2990 St Rose Pkwy""",Henderson,NV,89052,36.00532039,-115.1182445,3.5,40,0,Breakfast & Brunch;Restaurants;Pizza
NcUKtTqTVwxDxQV7lbHNMw,"""The Crooked Putter""",,"""14260 W Meeker Blvd""",Sun City West,AZ,85375,33.65959815,-112.3674104,3.5,21,1,Breakfast & Brunch;Restaurants;Pizza;American (Traditional)
